held_out_subject,n_windows,acc_raw,f1_raw,acc_grouped9,f1_grouped9,acc_lmh,f1_lmh
101,2331,0.7027027027027027,0.6360492274560425,0.7374517374517374,0.7086386665752871,0.7987987987987988,0.7728430942204636
102,2464,0.6858766233766234,0.650304710839339,0.8478084415584416,0.8163613103406614,0.9488636363636364,0.9483099063719069
103,1611,0.9695841092489137,0.9731784319574982,0.9453755431409062,0.9472009502784337,0.9906890130353817,0.9913052344536356
104,2171,0.9410409949332105,0.9440038525153471,0.9364348226623675,0.9369381804025226,0.9691386457853524,0.969028620129503
105,2555,0.8825831702544031,0.8814585822867231,0.8708414872798435,0.8748960495049224,0.9342465753424658,0.9333173193400076
106,2344,0.9458191126279863,0.9450515965954012,0.9172354948805461,0.9102227355063708,0.9645904436860068,0.9642688001636391
107,2173,0.98067188219052,0.9804636735755274,0.9861942015646572,0.9860106185692608,0.9944776806258628,0.9944745147962951
108,2454,0.4531377343113284,0.4077816237800776,0.26405867970660146,0.24465079616501748,0.6471067644661777,0.651101590930117
